Id,Type,Raius,Sec-order Der,#branch_points,Dist_to_root,Dist_to_leaf
230,122,0.15491923200000002,-0.0698039123035,0,29.113989374073626,4.481408427216674
231,129,0.14699152000000001,0.0224903900659,0,30.029036350811758,3.56636145047854
232,121,0.18506540000000002,-0.0922151962494,0,30.433246543449993,3.162151257840305
233,119,0.05246540000000001,-0.113817730285,1,31.617308310086177,1.978089491204122
234,119,0.18506540000000002,-0.120768474898,1,31.982709311767344,1.6126884895229545
235,127,0.290201288,0,1,32.776951429299174,0.8184463719911275
236,127,0.08525587720000001,0,1,33.595397801290304,0
237,139,0.13474016400000002,0.169604970686,1,30.8374644749333,24.186600212610568
238,145,0.096366608,0.261915951225,1,31.644800754131293,23.379263933412574
239,147,0.10709129600000002,0.299609142465,1,32.44834119306199,22.575723494481874
240,147,0.10941621600000001,0.297223408335,1,32.89345607341023,22.13060861413364
241,145,0.0786502756,0.264652690763,1,33.5724745606154,21.451590126928465
242,143,0.0786502756,0.229157510509,1,34.073228219631055,20.950836467912804
243,140,0.098542132,0.183955659178,1,34.593583024635116,20.430481662908747
244,138,0.163867964,0.159980573146,1,34.83621933097685,20.187845356567006
245,136,0.27339291200000004,0.13282801851,1,35.09094285301844,19.933121834525416
246,132,0.22919291200000003,0.0788887463082,1,35.549011002224994,19.475053685318862
247,129,0.09659291200000002,0.0316708833997,1,35.91060022706906,19.11346446047479
248,119,0.061792130400000006,-0.112762769967,1,36.86586478402666,18.158199903517193
249,105,0.105992484,-0.31646915963,1,38.16759285688804,16.856471830655813
250,104,0.128092484,-0.340462363058,1,38.8184707976933,16.205593889850554
251,107,0.15019248400000001,-0.299512608166,1,39.46934756879508,15.554717118748776
252,111,0.264708496,-0.227202774691,1,39.95205038535997,15.072014302183888
253,118,0.24662450800000002,-0.134754797876,1,40.37392439698846,14.6501402905554
254,126,0.18971082,-0.0197987335673,1,40.78063766382702,14.243427023716837
255,135,0.132797132,0.109494432,1,41.15787683278936,13.866187854754495
256,152,0.08859713200000001,0.372582198478,1,41.91995174966947,13.104112937874385
257,161,0.08859713200000001,0.507262235959,1,42.75919779656953,12.264866890974323
258,161,0.08859713200000001,0.505565732806,1,43.27073016073919,11.753334526804665
